record_id,source_record_id,city,city_code,neighborhood,street_or_area,complex_name,plan_number,renewal_type,planning_status_raw,planning_status_normalized,declared_complex,existing_units,additional_units,proposed_units,permits_total,declaration_date,validity_year,in_execution,mavat_url,map_url,source_name,source_url,source_type,original_resource_id,last_updated,confidence_level,data_confidence_score,data_quality_flag,lawyer_note,original_file_path,original_row_index,ingestion_timestamp,detected_relevance_reason,has_plan_number,has_mavat_url,has_map_url,has_existing_units,has_proposed_units,has_permits,has_quality_issue,declaration_date_parsed,declaration_year,years_since_declaration,proposed_to_existing_ratio,additional_to_existing_ratio,planning_maturity_score,source_strength_score,scale_score,data_quality_penalty,project_momentum_score,project_momentum_label,project_momentum_explanation,advanced_project_label,ml_advancement_score_oof,ml_advancement_score,ml_advancement_label,ml_model_used,ml_feature_set_used,ml_score_warning,dashboard_note
UR_8003213,8003213,ירושלים,3000,,,"דרך חברון, עין גדי, שלום יהודה",101-1291525,,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,69.0,271.0,340.0,,,,False,https://mavat.iplan.gov.il/SV4/1/1005352382/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8003213,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005352382/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,905,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,4.927536231884058,3.927536231884058,40.0,100.0,75.0,0,64.5,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,29.0,29.0,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_8003215,8003215,ירושלים,3000,,,החבצלת 3-5,101-1257922,,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,84.0,58.0,142.0,,,,False,https://mavat.iplan.gov.il/SV4/1/1005331336/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8003215,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005331336/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,906,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,1.6904761904761905,0.6904761904761905,40.0,100.0,55.0,0,62.5,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,42.8,42.8,MEDIUM_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_8003217,8003217,ירושלים,3000,,,בצלאל 26-28,101-1245547,,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,39.0,105.0,144.0,,,,False,https://mavat.iplan.gov.il/SV4/1/1005323688/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8003217,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005323688/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,907,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,3.6923076923076925,2.6923076923076925,40.0,100.0,60.0,0,63.0,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,45.5,45.5,MEDIUM_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_8003219,8003219,ירושלים,3000,,,הגננת 238,101-1251222,,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,65.0,275.0,340.0,,,,False,https://mavat.iplan.gov.il/SV4/1/1005327098/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8003219,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005327098/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,908,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,5.230769230769231,4.230769230769231,40.0,100.0,75.0,0,64.5,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,31.6,31.6,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_8003221,8003221,ירושלים,3000,,,קשאני 19-25,101-1349034,,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,36.0,272.0,308.0,,,,False,https://mavat.iplan.gov.il/SV4/1/1005388818/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8003221,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005388818/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,909,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,8.555555555555555,7.555555555555555,40.0,100.0,75.0,0,64.5,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,35.8,35.8,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_8003223,8003223,ירושלים,3000,,,"דב גרונר 4-10 (מתחם י""ד)",101-1167469,,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,88.0,302.0,390.0,,,,False,https://mavat.iplan.gov.il/SV4/1/1005273292/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8003223,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005273292/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,910,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,4.431818181818182,3.4318181818181817,40.0,100.0,75.0,0,64.5,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,30.2,30.2,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_8003225,8003225,ירושלים,3000,,,"הברון הירש 6, שדרות הרצל 44-48, שושנה 57-59 (שער העיר)",101-1313915,,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,0.0,368.0,368.0,,,,False,https://mavat.iplan.gov.il/SV4/1/1005367352/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8003225,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005367352/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,911,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,False,True,False,False,,,,,,40.0,100.0,65.0,0,63.5,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,33.3,33.3,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_8003227,8003227,ירושלים,3000,,,דהומיי 4,101-1399658,,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,80.0,240.0,320.0,,,,False,https://mavat.iplan.gov.il/SV4/1/1005420360/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8003227,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005420360/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,912,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,4.0,3.0,40.0,100.0,75.0,0,64.5,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,34.4,34.4,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_8003229,8003229,ירושלים,3000,,,דהומיי 6,101-1213339,,תכנית מאושרת לפני מימוש,PLAN_APPROVED,1,56.0,139.0,195.0,,,2025.0,False,https://mavat.iplan.gov.il/SV4/1/1005302908/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8003229,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005302908/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official urban renewal record found. Approved planning status appears in the public source; recommended to inspect Mavat documents. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,913,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,3.482142857142857,2.482142857142857,70.0,100.0,60.0,0,79.5,HIGH,High maturity score due to approved planning status. Mavat link available. Manual verification still required.,1,28.2,28.2,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_8003231,8003231,ירושלים,3000,,,"הפלמח 49-51, השיירות 2",101-1377753,,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,45.0,57.0,102.0,,,,False,https://mavat.iplan.gov.il/SV4/1/1005407450/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8003231,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005407450/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,914,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,2.2666666666666666,1.2666666666666666,40.0,100.0,60.0,0,63.0,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,38.8,38.8,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_8003233,8003233,ירושלים,3000,,,מתחם דרזנר אלקחי,101-0993907,,תכנון ראשוני,PLAN_IN_PROGRESS,1,179.0,701.0,880.0,,,,False,https://mavat.iplan.gov.il/SV4/1/1005150996/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8003233,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005150996/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,915,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,4.916201117318436,3.916201117318436,40.0,100.0,90.0,0,66.0,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,26.7,26.7,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_8003235,8003235,ירושלים,3000,,,מקסיקו 8-14,101-1300805,,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,74.0,312.0,386.0,,,,False,https://mavat.iplan.gov.il/SV4/1/1005358836/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8003235,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005358836/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,916,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,5.216216216216216,4.216216216216216,40.0,100.0,75.0,0,64.5,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,32.9,32.9,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_8003237,8003237,ירושלים,3000,,,בני בתירא 7-9,101-1215656,,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,30.0,93.0,123.0,,,,False,https://mavat.iplan.gov.il/SV4/1/1005304728/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8003237,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005304728/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,917,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,4.1,3.1,40.0,100.0,60.0,0,63.0,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,47.2,47.2,MEDIUM_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_8003239,8003239,ירושלים,3000,,,איסלנד 19-21 קולומביה 16,101-1284074,,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,74.0,215.0,289.0,,,,False,https://mavat.iplan.gov.il/SV4/1/1005347588/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8003239,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005347588/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,918,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,3.9054054054054053,2.9054054054054053,40.0,100.0,60.0,0,63.0,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,37.8,37.8,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_8003241,8003241,ירושלים,3000,,,פנמה 4,101-1241744,,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,24.0,84.0,108.0,,,,False,https://mavat.iplan.gov.il/SV4/1/1005321388/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8003241,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005321388/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,919,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,4.5,3.5,40.0,100.0,60.0,0,63.0,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,48.0,48.0,MEDIUM_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_8003243,8003243,ירושלים,3000,,,"הנטקה 48, חיים חביב 6-7",101-1279256,,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,24.0,87.0,111.0,,,,False,https://mavat.iplan.gov.il/SV4/1/1005344338/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8003243,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005344338/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,920,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,4.625,3.625,40.0,100.0,60.0,0,63.0,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,47.5,47.5,MEDIUM_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_8003245,8003245,ירושלים,3000,,,"איסלנד 16-22, מקסיקו 4",101-1276328,,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,123.0,533.0,656.0,,,,False,https://mavat.iplan.gov.il/SV4/1/1005342332/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8003245,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005342332/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,921,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,5.333333333333333,4.333333333333333,40.0,100.0,75.0,0,64.5,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,32.8,32.8,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_8003247,8003247,ירושלים,3000,,,חזקיהו המלך 39-45,101-1185578,,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,61.0,109.0,170.0,,,,False,https://mavat.iplan.gov.il/SV4/1/1005284398/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8003247,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/1005284398/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,922,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,2.7868852459016393,1.7868852459016393,40.0,100.0,60.0,0,63.0,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,31.7,31.7,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_8003249,8003249,ירושלים,3000,,,בית הערבה 22-24,101-0995829,,תכנון סטטוטורי,PLAN_IN_PROGRESS,1,48.0,121.0,169.0,,,,False,https://mavat.iplan.gov.il/SV4/1/2005151900/310,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8003249,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://mavat.iplan.gov.il/SV4/1/2005151900/310,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,100,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status. Plan number exists; inspect Mavat documents. Mavat link is available.,data\manual_sources\data_gov_f65a0daf_records.json,923,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,True,True,True,True,True,False,False,,,,3.5208333333333335,2.5208333333333335,40.0,100.0,60.0,0,63.0,HIGH,"Moderate score: official record exists, but planning appears to still be in progress. Mavat link available. Manual verification still required.",0,30.4,30.4,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,Public data indicates meaningful planning advancement. Recommended to inspect official documents. Mavat link available.
UR_8003285,8003285,באר שבע,9000,,,קרן היסוד,,טרם הוכרז,תכנון ראשוני,PLAN_IN_PROGRESS,1,250.0,846.0,1096.0,,,,False,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8003285,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8003285,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,80,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status.,data\manual_sources\data_gov_f65a0daf_records.json,924,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,False,False,True,True,True,False,False,,,,4.384,3.384,40.0,50.0,90.0,0,53.0,MODERATE,"Moderate score: official record exists, but planning appears to still be in progress.",0,4.0,4.0,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,"Official record exists, but the public status suggests the project may still be progressing."
UR_8003309,8003309,קרית ים,9600,,,יוספטל צפון,,טרם הוכרז,תכנון ראשוני,PLAN_IN_PROGRESS,1,272.0,758.0,1030.0,,,,False,,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8003309,browser_export_f65a0daf-f737-49c5-9424-d378d52104f5,https://www.govmap.gov.il/map.html?lay=ADD_PROJECTS_UR_MUCHRAZ&bs=moch_projects|MISPARPROJECT~8003309,browser_export_official_data_gov_api,f65a0daf-f737-49c5-9424-d378d52104f5,2026-05-26,HIGH,80,OK,Official renewal record found. Planning appears to be in progress; check plan documents and latest public status.,data\manual_sources\data_gov_f65a0daf_records.json,925,2026-05-26T15:05:10,Browser-saved official data.gov.il CKAN datastore_search JSON,False,False,True,True,True,False,False,,,,3.786764705882353,2.786764705882353,40.0,50.0,90.0,0,53.0,MODERATE,"Moderate score: official record exists, but planning appears to still be in progress.",0,3.2,3.2,LOW_SIMILARITY,RandomForestClassifier,leakage_safe_feature_set,Indicative ML similarity score only. Not a prediction and not legal/planning advice. Leakage-safe feature set used; status and strong permit/status proxy features excluded.,"Official record exists, but the public status suggests the project may still be progressing."
